CodigoEstacion,CodigoSensor,FechaObservacion,ValorObservado,NombreEstacion,Departamento,Municipio,ZonaHidrografica,Latitud,Longitud,DescripcionSensor,UnidadMedida,Fecha
0014015020,0068,2014 Nov 23 09:00:00 AM,32.0,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2014-11-23T09:00:00.000-05:00
0014015020,0068,2015 Aug 27 08:00:00 PM,28.6,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2015-08-27T20:00:00.000-05:00
0014015020,0068,2015 Jan 08 06:00:00 PM,26.4,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2015-01-08T18:00:00.000-05:00
0014015020,0068,2016 May 17 10:00:00 PM,28.4,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2016-05-17T22:00:00.000-05:00
0014015020,0068,2017 Mar 10 12:00:00 AM,25.4,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-03-10T00:00:00.000-05:00
0014015020,0068,2014 Nov 14 09:00:00 AM,30.9,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2014-11-14T09:00:00.000-05:00
0014015020,0068,2019 Aug 13 12:00:00 AM,28.6,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2019-08-13T00:00:00.000-05:00
0014015020,0068,2018 Sep 26 01:00:00 PM,32.1,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-09-26T13:00:00.000-05:00
0014015020,0068,2015 Aug 12 11:00:00 PM,28.1,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2015-08-12T23:00:00.000-05:00
0014015020,0068,2019 Aug 02 07:00:00 AM,28.6,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2019-08-02T07:00:00.000-05:00
0014015020,0068,2014 Oct 10 04:00:00 PM,31.0,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2014-10-10T16:00:00.000-05:00
0014015020,0068,2017 Mar 20 06:00:00 AM,25.7,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-03-20T06:00:00.000-05:00
0014015020,0068,2019 Jul 02 02:00:00 PM,32.0,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2019-07-02T14:00:00.000-05:00
0014015020,0068,2014 Sep 29 07:00:00 AM,28.2,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2014-09-29T07:00:00.000-05:00
0014015020,0068,2017 Oct 15 06:00:00 PM,29.7,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-10-15T18:00:00.000-05:00
0014015020,0068,2018 Jun 20 08:00:00 PM,27.2,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-06-20T20:00:00.000-05:00
0014015020,0068,2017 Apr 16 09:00:00 PM,27.0,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-04-16T21:00:00.000-05:00
0014015020,0068,2018 Oct 31 01:00:00 PM,32.3,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-10-31T13:00:00.000-05:00
0014015020,0068,2018 Nov 26 01:00:00 AM,27.2,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-11-26T01:00:00.000-05:00
0014015020,0068,2017 Jul 02 07:00:00 PM,28.8,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-07-02T19:00:00.000-05:00
0014015020,0068,2018 Mar 05 02:00:00 PM,29.0,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-03-05T14:00:00.000-05:00
0014015020,0068,2015 Jul 16 09:00:00 AM,30.3,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2015-07-16T09:00:00.000-05:00
0014015020,0068,2018 Mar 08 08:00:00 AM,28.1,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-03-08T08:00:00.000-05:00
0014015020,0068,2018 Jan 17 01:00:00 PM,32.3,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-01-17T13:00:00.000-05:00
0014015020,0068,2018 Apr 30 03:00:00 AM,26.4,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-04-30T03:00:00.000-05:00
0014015020,0068,2014 Oct 25 05:00:00 PM,29.2,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2014-10-25T17:00:00.000-05:00
0014015020,0068,2017 Jun 02 05:00:00 PM,32.5,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-06-02T17:00:00.000-05:00
0014015020,0068,2016 Apr 29 08:00:00 PM,29.2,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2016-04-29T20:00:00.000-05:00
0014015020,0068,2016 Jul 06 09:00:00 AM,29.6,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2016-07-06T09:00:00.000-05:00
0014015020,0068,2015 Aug 30 02:00:00 PM,31.0,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2015-08-30T14:00:00.000-05:00
0014015020,0068,2017 Jul 12 12:00:00 AM,27.1,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-07-12T00:00:00.000-05:00
0014015020,0068,2017 May 20 01:00:00 AM,28.0,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-05-20T01:00:00.000-05:00
0014015020,0068,2017 Mar 31 10:00:00 PM,27.4,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-03-31T22:00:00.000-05:00
0014015020,0068,2015 Mar 27 06:00:00 AM,25.9,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2015-03-27T06:00:00.000-05:00
0014015020,0068,2017 Dec 15 02:00:00 AM,25.8,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-12-15T02:00:00.000-05:00
0014015020,0068,2015 Jul 29 11:00:00 AM,32.3,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2015-07-29T11:00:00.000-05:00
0014015020,0068,2018 Nov 07 09:00:00 PM,27.5,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-11-07T21:00:00.000-05:00
0014015020,0068,2018 Jun 22 06:00:00 PM,29.2,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-06-22T18:00:00.000-05:00
0014015020,0068,2017 Apr 08 02:00:00 AM,26.9,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-04-08T02:00:00.000-05:00
0014015020,0068,2015 Feb 18 03:00:00 PM,29.8,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2015-02-18T15:00:00.000-05:00
0014015020,0068,2019 Feb 25 01:00:00 PM,29.9,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2019-02-25T13:00:00.000-05:00
0014015020,0068,2015 Oct 26 03:00:00 AM,27.1,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2015-10-26T03:00:00.000-05:00
0014015020,0068,2017 Mar 05 10:00:00 PM,26.1,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-03-05T22:00:00.000-05:00
0014015020,0068,2015 Nov 01 02:00:00 PM,31.9,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2015-11-01T14:00:00.000-05:00
0014015020,0068,2019 Jul 19 06:00:00 AM,26.9,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2019-07-19T06:00:00.000-05:00
0014015020,0068,2019 Apr 28 05:00:00 AM,27.3,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2019-04-28T05:00:00.000-05:00
0014015020,0068,2017 Jan 26 10:00:00 PM,26.3,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-01-26T22:00:00.000-05:00
0014015020,0068,2015 May 13 09:00:00 PM,27.8,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2015-05-13T21:00:00.000-05:00
0014015020,0068,2016 Jan 04 07:00:00 AM,25.6,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2016-01-04T07:00:00.000-05:00
0014015020,0068,2019 Aug 20 02:00:00 PM,31.9,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2019-08-20T14:00:00.000-05:00
0014015020,0068,2018 Nov 24 07:00:00 AM,26.6,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-11-24T07:00:00.000-05:00
0014015020,0068,2017 Mar 20 10:00:00 AM,29.7,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-03-20T10:00:00.000-05:00
0014015020,0068,2016 Jul 21 12:00:00 AM,28.4,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2016-07-21T00:00:00.000-05:00
0014015020,0068,2016 Dec 12 08:00:00 PM,28.2,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2016-12-12T20:00:00.000-05:00
0014015020,0068,2016 Nov 24 12:00:00 AM,27.9,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2016-11-24T00:00:00.000-05:00
0014015020,0068,2014 Nov 01 10:00:00 AM,31.7,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2014-11-01T10:00:00.000-05:00
0014015020,0068,2015 Aug 28 03:00:00 PM,31.6,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2015-08-28T15:00:00.000-05:00
0014015020,0068,2017 Mar 07 06:00:00 AM,24.9,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-03-07T06:00:00.000-05:00
0014015020,0068,2016 Sep 28 12:00:00 AM,27.9,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2016-09-28T00:00:00.000-05:00
0014015020,0068,2018 Apr 30 11:00:00 AM,30.9,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-04-30T11:00:00.000-05:00
0014015020,0068,2014 Nov 09 02:00:00 AM,28.2,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2014-11-09T02:00:00.000-05:00
0014015020,0068,2015 Sep 28 07:00:00 AM,29.1,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2015-09-28T07:00:00.000-05:00
0014015020,0068,2018 Oct 26 01:00:00 AM,27.0,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-10-26T01:00:00.000-05:00
0014015020,0068,2017 Jan 29 08:00:00 AM,26.7,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-01-29T08:00:00.000-05:00
0014015020,0068,2016 Dec 02 08:00:00 PM,28.1,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2016-12-02T20:00:00.000-05:00
0014015020,0068,2016 Jan 04 07:00:00 PM,27.6,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2016-01-04T19:00:00.000-05:00
0014015020,0068,2019 Apr 12 10:00:00 PM,27.6,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2019-04-12T22:00:00.000-05:00
0014015020,0068,2018 Feb 16 04:00:00 AM,24.2,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-02-16T04:00:00.000-05:00
0014015020,0068,2017 Jan 10 04:00:00 PM,29.6,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-01-10T16:00:00.000-05:00
0014015020,0068,2018 Sep 14 07:00:00 AM,27.9,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-09-14T07:00:00.000-05:00
0014015020,0068,2019 Mar 23 07:00:00 AM,26.0,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2019-03-23T07:00:00.000-05:00
0014015020,0068,2019 Apr 24 11:00:00 PM,27.0,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2019-04-24T23:00:00.000-05:00
0014015020,0068,2018 Jul 07 09:00:00 AM,31.3,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-07-07T09:00:00.000-05:00
0014015020,0068,2019 Aug 08 12:00:00 AM,27.3,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2019-08-08T00:00:00.000-05:00
0014015020,0068,2018 Aug 15 07:00:00 PM,26.7,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-08-15T19:00:00.000-05:00
0014015020,0068,2017 Jun 19 05:00:00 PM,30.1,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-06-19T17:00:00.000-05:00
0014015020,0068,2018 Oct 18 08:00:00 AM,29.5,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-10-18T08:00:00.000-05:00
0014015020,0068,2018 Oct 22 08:00:00 AM,25.0,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-10-22T08:00:00.000-05:00
0014015020,0068,2018 Oct 20 06:00:00 PM,27.8,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-10-20T18:00:00.000-05:00
0014015020,0068,2015 Jul 26 03:00:00 PM,31.2,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2015-07-26T15:00:00.000-05:00
0014015020,0068,2018 Oct 07 04:00:00 PM,31.3,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-10-07T16:00:00.000-05:00
0014015020,0068,2019 Jan 14 07:00:00 PM,26.2,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2019-01-14T19:00:00.000-05:00
0014015020,0068,2015 Jul 22 07:00:00 PM,27.4,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2015-07-22T19:00:00.000-05:00
0014015020,0068,2015 Apr 12 11:00:00 PM,26.8,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2015-04-12T23:00:00.000-05:00
0014015020,0068,2015 Dec 05 05:00:00 PM,29.7,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2015-12-05T17:00:00.000-05:00
0014015020,0068,2019 Jan 27 03:00:00 AM,24.4,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2019-01-27T03:00:00.000-05:00
0014015020,0068,2017 Dec 26 11:00:00 AM,30.0,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-12-26T11:00:00.000-05:00
0014015020,0068,2019 Jan 22 02:00:00 AM,25.1,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2019-01-22T02:00:00.000-05:00
0014015020,0068,2017 Aug 08 03:00:00 PM,33.5,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-08-08T15:00:00.000-05:00
0014015020,0068,2015 Oct 30 09:00:00 PM,29.1,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2015-10-30T21:00:00.000-05:00
0014015020,0068,2016 Oct 30 12:00:00 AM,25.9,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2016-10-30T00:00:00.000-05:00
0014015020,0068,2018 Dec 17 09:00:00 AM,29.4,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-12-17T09:00:00.000-05:00
0014015020,0068,2015 Jul 27 08:00:00 AM,29.8,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2015-07-27T08:00:00.000-05:00
0014015020,0068,2018 Jan 15 07:00:00 PM,27.2,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-01-15T19:00:00.000-05:00
0014015020,0068,2018 Sep 17 12:00:00 AM,25.2,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-09-17T00:00:00.000-05:00
0014015020,0068,2016 May 03 05:00:00 AM,26.4,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2016-05-03T05:00:00.000-05:00
0014015020,0068,2014 Oct 17 07:00:00 PM,27.0,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2014-10-17T19:00:00.000-05:00
0014015020,0068,2017 Apr 28 03:00:00 PM,31.3,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-04-28T15:00:00.000-05:00
0014015020,0068,2015 Apr 03 01:00:00 AM,26.4,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2015-04-03T01:00:00.000-05:00
0014015020,0068,2016 Sep 10 09:00:00 AM,30.8,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2016-09-10T09:00:00.000-05:00
0014015020,0068,2017 May 22 09:00:00 PM,28.3,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-05-22T21:00:00.000-05:00
0014015020,0068,2017 Jan 26 11:00:00 PM,25.9,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-01-26T23:00:00.000-05:00
0014015020,0068,2015 Sep 12 05:00:00 AM,26.2,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2015-09-12T05:00:00.000-05:00
0014015020,0068,2015 Mar 14 12:00:00 PM,30.4,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2015-03-14T12:00:00.000-05:00
0014015020,0068,2016 Aug 09 12:00:00 PM,33.4,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2016-08-09T12:00:00.000-05:00
0014015020,0068,2017 Nov 10 11:00:00 PM,26.2,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-11-10T23:00:00.000-05:00
0014015020,0068,2016 Aug 08 05:00:00 AM,27.4,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2016-08-08T05:00:00.000-05:00
0014015020,0068,2018 Dec 17 02:00:00 AM,24.6,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-12-17T02:00:00.000-05:00
0014015020,0068,2017 Nov 01 03:00:00 AM,27.1,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-11-01T03:00:00.000-05:00
0014015020,0068,2015 Apr 05 06:00:00 AM,26.3,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2015-04-05T06:00:00.000-05:00
0014015020,0068,2019 Jul 30 05:00:00 AM,27.0,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2019-07-30T05:00:00.000-05:00
